state,metropolitan_nonmetropolitan,county,violent_crime,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,arson,year
SOUTH DAKOTA,Nonmetropolitan County,Faulk,0,0,0,0,0,0,0,0,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Hamlin,4,0,1,0,3,31,2,21,8,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Harding,0,0,0,0,0,0,0,0,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Hughes,10,0,2,0,8,11,4,5,2,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Hutchinson,0,0,0,0,0,0,0,0,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Jackson,1,0,0,1,0,15,3,9,3,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Jerauld,0,0,0,0,0,1,0,1,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Kingsbury,1,0,0,0,1,8,4,4,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Lake,5,0,3,0,2,11,2,9,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Lawrence,10,0,1,0,9,34,4,24,6,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Marshall,3,0,3,0,0,9,3,5,1,0,2024
SOUTH DAKOTA,Nonmetropolitan County,McPherson,0,0,0,0,0,14,3,11,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Miner,1,0,0,0,1,2,1,1,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Moody,2,0,0,0,2,1,0,1,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Perkins,1,0,0,0,1,11,3,5,3,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Roberts,14,0,0,0,14,7,3,4,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Spink,8,0,1,0,7,11,0,10,1,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Stanley,4,0,2,0,2,8,0,7,1,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Tripp,7,0,1,0,6,2,0,0,2,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Walworth,0,0,0,0,0,3,0,3,0,0,2024
SOUTH DAKOTA,Nonmetropolitan County,Yankton,10,0,4,0,6,21,3,12,6,2,2024
TENNESSEE ,Metropolitan County,Anderson,66,1,3,3,59,236,49,135,52,1,2024
TENNESSEE ,Metropolitan County,Blount,332,4,47,2,279,351,102,200,49,3,2024
TENNESSEE ,Metropolitan County,Bradley,138,0,6,1,131,366,91,218,57,0,2024
TENNESSEE ,Metropolitan County,Campbell,26,1,3,0,22,97,32,44,21,0,2024
TENNESSEE ,Metropolitan County,Cannon,1,0,0,0,1,17,4,7,6,0,2024
TENNESSEE ,Metropolitan County,Carter,117,0,7,0,110,409,111,228,70,3,2024
TENNESSEE ,Metropolitan County,Cheatham,96,0,3,1,92,193,15,123,55,0,2024
TENNESSEE ,Metropolitan County,Chester,27,0,0,1,26,41,7,28,6,0,2024
TENNESSEE ,Metropolitan County,Crockett,26,2,0,1,23,49,10,30,9,9,2024
TENNESSEE ,Metropolitan County,Dickson,115,0,7,0,108,230,57,131,42,0,2024
TENNESSEE ,Metropolitan County,Fayette,95,1,1,2,91,142,12,90,40,1,2024
TENNESSEE ,Metropolitan County,Gibson,38,1,6,1,30,78,16,51,11,4,2024
TENNESSEE ,Metropolitan County,Grainger,20,2,3,0,15,102,20,62,20,2,2024
TENNESSEE ,Metropolitan County,Hamblen,102,1,6,1,94,273,64,167,42,4,2024
TENNESSEE ,Metropolitan County,Hamilton,323,2,29,8,284,644,144,440,60,1,2024
TENNESSEE ,Metropolitan County,Hartsville/Trousdale,30,0,5,0,25,78,11,61,6,0,2024
TENNESSEE ,Metropolitan County,Hawkins,51,0,4,6,41,254,64,138,52,8,2024
TENNESSEE ,Metropolitan County,Hickman,80,1,11,0,68,148,40,81,27,2,2024
TENNESSEE ,Metropolitan County,Jefferson,82,1,11,2,68,277,57,178,42,2,2024
TENNESSEE ,Metropolitan County,Knox,555,2,69,18,466,2126,250,1550,326,6,2024
TENNESSEE ,Metropolitan County,Loudon,62,2,2,0,58,143,27,92,24,0,2024
TENNESSEE ,Metropolitan County,Macon,44,0,3,0,41,13,1,3,9,1,2024
TENNESSEE ,Metropolitan County,Madison,88,1,2,10,75,219,34,166,19,4,2024
TENNESSEE ,Metropolitan County,Marion,44,0,1,0,43,66,12,32,22,2,2024
TENNESSEE ,Metropolitan County,Maury,100,1,15,3,81,227,34,156,37,1,2024
TENNESSEE ,Metropolitan County,Montgomery,183,2,24,1,156,388,64,269,55,3,2024
TENNESSEE ,Metropolitan County,Morgan,56,0,3,0,53,103,25,54,24,4,2024
TENNESSEE ,Metropolitan County,Polk,47,1,5,2,39,164,46,96,22,3,2024
TENNESSEE ,Metropolitan County,Roane,39,3,4,0,32,156,22,102,32,2,2024
TENNESSEE ,Metropolitan County,Robertson,93,1,2,1,89,95,12,69,14,2,2024
TENNESSEE ,Metropolitan County,Rutherford,244,0,24,2,218,428,73,289,66,0,2024
TENNESSEE ,Metropolitan County,Sequatchie,38,0,1,1,36,97,14,49,34,3,2024
TENNESSEE ,Metropolitan County,Shelby,630,11,43,46,530,2660,346,1556,758,15,2024
TENNESSEE ,Metropolitan County,Smith,26,0,1,0,25,49,5,35,9,1,2024
TENNESSEE ,Metropolitan County,Stewart,35,0,5,0,30,68,35,26,7,0,2024
TENNESSEE ,Metropolitan County,Sullivan,305,1,41,5,258,626,92,439,95,18,2024
TENNESSEE ,Metropolitan County,Sumner,113,1,10,2,100,202,49,136,17,1,2024
TENNESSEE ,Metropolitan County,Tipton,111,3,14,2,92,192,31,124,37,6,2024
TENNESSEE ,Metropolitan County,Unicoi,13,0,0,0,13,29,5,22,2,1,2024
TENNESSEE ,Metropolitan County,Union,18,0,1,0,17,145,24,92,29,0,2024
TENNESSEE ,Metropolitan County,Washington,153,1,10,1,141,489,80,290,119,4,2024
TENNESSEE ,Metropolitan County,Williamson,125,1,13,1,110,231,31,179,21,2,2024
TENNESSEE ,Metropolitan County,Wilson,53,1,2,1,49,335,73,198,64,3,2024
TENNESSEE ,Nonmetropolitan County,Bedford,71,0,8,2,61,146,24,98,24,2,2024
TENNESSEE ,Nonmetropolitan County,Benton,33,1,2,1,29,77,18,45,14,1,2024
TENNESSEE ,Nonmetropolitan County,Bledsoe,3,0,0,0,3,33,11,16,6,0,2024
TENNESSEE ,Nonmetropolitan County,Carroll,19,0,2,0,17,47,16,29,2,0,2024
TENNESSEE ,Nonmetropolitan County,Clay,1,0,0,0,1,8,4,2,2,0,2024
TENNESSEE ,Nonmetropolitan County,Cocke,108,2,12,1,93,288,60,170,58,12,2024
TENNESSEE ,Nonmetropolitan County,Coffee,114,1,10,0,103,279,48,193,38,1,2024
TENNESSEE ,Nonmetropolitan County,Cumberland,68,2,2,0,64,316,100,177,39,0,2024
TENNESSEE ,Nonmetropolitan County,Decatur,15,0,0,1,14,60,25,27,8,1,2024
TENNESSEE ,Nonmetropolitan County,DeKalb,31,1,3,1,26,53,14,32,7,2,2024
TENNESSEE ,Nonmetropolitan County,Dyer,26,0,6,0,20,101,24,65,12,0,2024
TENNESSEE ,Nonmetropolitan County,Fentress,76,0,7,0,69,155,39,95,21,0,2024
TENNESSEE ,Nonmetropolitan County,Franklin,51,0,0,0,51,26,3,15,8,0,2024
TENNESSEE ,Nonmetropolitan County,Giles,45,2,2,0,41,181,56,102,23,1,2024
TENNESSEE ,Nonmetropolitan County,Greene,175,3,9,5,158,473,102,296,75,6,2024
TENNESSEE ,Nonmetropolitan County,Grundy,49,1,3,4,41,97,10,53,34,5,2024
TENNESSEE ,Nonmetropolitan County,Hancock,12,0,1,0,11,86,28,49,9,1,2024
TENNESSEE ,Nonmetropolitan County,Hardeman,40,0,1,3,36,134,37,57,40,1,2024
TENNESSEE ,Nonmetropolitan County,Hardin,60,1,11,1,47,186,42,115,29,4,2024
TENNESSEE ,Nonmetropolitan County,Haywood,31,0,2,0,29,103,14,58,31,0,2024
TENNESSEE ,Nonmetropolitan County,Henderson,75,1,7,0,67,132,44,67,21,2,2024
TENNESSEE ,Nonmetropolitan County,Henry,34,0,1,0,33,159,36,102,21,5,2024
TENNESSEE ,Nonmetropolitan County,Houston,25,0,0,0,25,35,16,15,4,0,2024
TENNESSEE ,Nonmetropolitan County,Humphreys,54,0,2,0,52,59,15,26,18,1,2024
TENNESSEE ,Nonmetropolitan County,Jackson,27,0,1,0,26,58,10,43,5,0,2024
TENNESSEE ,Nonmetropolitan County,Johnson,51,2,10,0,39,112,31,68,13,0,2024
TENNESSEE ,Nonmetropolitan County,Lake,2,0,0,0,2,22,0,17,5,0,2024
TENNESSEE ,Nonmetropolitan County,Lauderdale,81,3,3,1,74,145,45,83,17,1,2024
TENNESSEE ,Nonmetropolitan County,Lawrence,22,0,3,0,19,75,25,40,10,2,2024
TENNESSEE ,Nonmetropolitan County,Lewis,9,0,3,0,6,57,13,33,11,1,2024
TENNESSEE ,Nonmetropolitan County,Lincoln,52,0,1,0,51,148,29,98,21,1,2024
TENNESSEE ,Nonmetropolitan County,Marshall,25,0,3,0,22,48,8,30,10,0,2024
TENNESSEE ,Nonmetropolitan County,McMinn,81,2,4,1,74,221,47,116,58,0,2024
TENNESSEE ,Nonmetropolitan County,McNairy,56,0,1,0,55,124,32,62,30,1,2024
TENNESSEE ,Nonmetropolitan County,Meigs,34,0,0,1,33,101,21,52,28,2,2024
TENNESSEE ,Nonmetropolitan County,Monroe,103,2,22,0,79,401,92,234,75,13,2024
TENNESSEE ,Nonmetropolitan County,Moore,5,0,3,0,2,45,7,37,1,0,2024
TENNESSEE ,Nonmetropolitan County,Obion,52,1,4,0,47,93,29,55,9,3,2024
TENNESSEE ,Nonmetropolitan County,Overton,48,0,0,0,48,72,15,42,15,0,2024
TENNESSEE ,Nonmetropolitan County,Perry,10,0,2,0,8,31,9,17,5,0,2024
TENNESSEE ,Nonmetropolitan County,Putnam,59,1,9,2,47,191,47,124,20,2,2024
TENNESSEE ,Nonmetropolitan County,Rhea,46,2,0,1,43,93,14,65,14,0,2024
TENNESSEE ,Nonmetropolitan County,Scott,28,0,0,0,28,44,10,18,16,0,2024
TENNESSEE ,Nonmetropolitan County,Sevier,130,1,8,2,119,368,71,242,55,0,2024
TENNESSEE ,Nonmetropolitan County,Van Buren,7,0,1,0,6,33,5,21,7,0,2024
TENNESSEE ,Nonmetropolitan County,Warren,108,4,11,2,91,176,44,106,26,1,2024
TENNESSEE ,Nonmetropolitan County,Wayne,13,0,0,1,12,37,4,26,7,1,2024
TENNESSEE ,Nonmetropolitan County,Weakley,37,2,2,0,33,69,23,31,15,0,2024
TENNESSEE ,Nonmetropolitan County,White,33,0,1,1,31,79,11,58,10,2,2024
TEXAS,Metropolitan County,Aransas,44,0,16,2,26,108,25,70,13,0,2024
TEXAS,Metropolitan County,Archer,3,0,0,0,3,7,3,3,1,0,2024
TEXAS,Metropolitan County,Armstrong,2,0,0,0,2,7,1,5,1,0,2024
TEXAS,Metropolitan County,Atascosa,82,1,0,4,77,425,83,260,82,4,2024
TEXAS,Metropolitan County,Austin,27,1,5,1,20,122,25,74,23,0,2024
TEXAS,Metropolitan County,Bandera,14,0,3,3,8,127,33,79,15,1,2024
TEXAS,Metropolitan County,Bastrop,270,2,31,11,226,803,163,478,162,4,2024
TEXAS,Metropolitan County,Bell,65,0,17,1,47,519,122,333,64,8,2024
TEXAS,Metropolitan County,Bexar,1061,19,111,132,799,6223,1126,3864,1233,18,2024
TEXAS,Metropolitan County,Bosque,14,0,2,0,12,43,7,32,4,0,2024
TEXAS,Metropolitan County,Bowie,32,0,7,0,25,200,75,101,24,1,2024
TEXAS,Metropolitan County,Brazoria,221,3,62,24,132,1171,201,812,158,1,2024
TEXAS,Metropolitan County,Brazos,28,0,11,0,17,134,28,84,22,0,2024
TEXAS,Metropolitan County,Burleson,28,0,6,0,22,62,18,39,5,3,2024
TEXAS,Metropolitan County,Caldwell,39,1,8,3,27,151,35,67,49,3,2024
TEXAS,Metropolitan County,Callahan,22,0,2,3,17,46,15,22,9,0,2024
TEXAS,Metropolitan County,Cameron,247,3,63,13,168,687,120,427,140,7,2024
TEXAS,Metropolitan County,Carson,2,0,0,0,2,21,9,7,5,0,2024
TEXAS,Metropolitan County,Chambers,104,1,15,5,83,628,137,410,81,0,2024
TEXAS,Metropolitan County,Clay,17,0,6,0,11,50,25,20,5,2,2024
TEXAS,Metropolitan County,Cochran,3,0,0,0,3,5,3,2,0,0,2024
TEXAS,Metropolitan County,Collin,53,2,26,4,21,397,77,267,53,0,2024
TEXAS,Metropolitan County,Comal,129,2,33,8,86,679,141,455,83,1,2024
TEXAS,Metropolitan County,Coryell,7,0,2,0,5,50,10,32,8,1,2024
TEXAS,Metropolitan County,Crosby,5,0,2,1,2,32,17,13,2,0,2024
TEXAS,Metropolitan County,Dallas,38,0,22,1,15,171,22,70,79,0,2024
TEXAS,Metropolitan County,Denton,74,1,14,1,58,479,106,321,52,0,2024
TEXAS,Metropolitan County,Ector,85,4,8,6,67,375,59,225,91,0,2024
TEXAS,Metropolitan County,Ellis,120,1,25,2,92,391,87,244,60,0,2024
TEXAS,Metropolitan County,El Paso,329,7,32,22,268,961,152,645,164,6,2024
TEXAS,Metropolitan County,Fort Bend,823,18,142,111,552,5192,728,4074,390,2,2024
TEXAS,Metropolitan County,Galveston,149,2,41,12,94,384,91,224,69,5,2024
TEXAS,Metropolitan County,Garza,10,0,3,0,7,29,12,16,1,0,2024
TEXAS,Metropolitan County,Goliad,15,1,5,0,9,28,8,18,2,0,2024
TEXAS,Metropolitan County,Grayson,86,2,16,2,66,234,65,151,18,1,2024
TEXAS,Metropolitan County,Gregg,47,0,6,5,36,239,70,120,49,1,2024
TEXAS,Metropolitan County,Hardin,47,1,13,0,33,173,42,96,35,4,2024
TEXAS,Metropolitan County,Harris,7666,114,926,1377,5249,33050,4947,21886,6217,26,2024
TEXAS,Metropolitan County,Harrison,72,2,19,2,49,365,91,205,69,3,2024
TEXAS,Metropolitan County,Hays,186,1,36,7,142,1014,184,695,135,2,2024
TEXAS,Metropolitan County,Hidalgo,874,8,167,73,626,2548,499,1600,449,16,2024
TEXAS,Metropolitan County,Hockley,7,0,1,0,6,53,14,33,6,0,2024
TEXAS,Metropolitan County,Hudspeth,4,0,0,0,4,3,1,2,0,0,2024
TEXAS,Metropolitan County,Hunt,153,2,29,5,117,451,137,228,86,0,2024
TEXAS,Metropolitan County,Irion,2,0,0,0,2,14,0,10,4,0,2024
TEXAS,Metropolitan County,Jefferson,62,0,11,5,46,298,103,158,37,2,2024
TEXAS,Metropolitan County,Johnson,161,1,37,4,119,434,55,295,84,4,2024
TEXAS,Metropolitan County,Jones,12,0,2,0,10,46,16,28,2,0,2024
TEXAS,Metropolitan County,Kaufman,136,2,24,8,102,427,129,225,73,1,2024
TEXAS,Metropolitan County,Kendall,24,0,4,0,20,103,23,59,21,0,2024
TEXAS,Metropolitan County,Lampasas,15,0,3,0,12,68,27,35,6,0,2024
TEXAS,Metropolitan County,Liberty,210,3,52,13,142,945,268,428,249,3,2024
TEXAS,Metropolitan County,Lubbock,143,1,12,8,122,442,138,217,87,1,2024
TEXAS,Metropolitan County,Lynn,5,0,2,0,3,12,5,5,2,0,2024
TEXAS,Metropolitan County,Martin,4,0,1,0,3,115,4,111,0,0,2024
TEXAS,Metropolitan County,Maverick,101,1,15,5,80,383,124,196,63,4,2024
TEXAS,Metropolitan County,McLennan,70,1,22,1,46,308,63,209,36,5,2024
TEXAS,Metropolitan County,Medina,68,0,3,2,63,189,29,89,71,0,2024
TEXAS,Metropolitan County,Midland,236,1,23,14,198,839,131,492,216,0,2024
TEXAS,Metropolitan County,Montgomery,1091,9,305,85,692,5336,904,3855,577,3,2024
TEXAS,Metropolitan County,Nueces,63,0,8,0,55,139,39,81,19,1,2024
TEXAS,Metropolitan County,Oldham,1,0,0,0,1,14,2,9,3,0,2024
TEXAS,Metropolitan County,Orange,61,0,11,5,45,273,70,138,65,3,2024
TEXAS,Metropolitan County,Parker,157,3,36,7,111,760,129,554,77,4,2024
TEXAS,Metropolitan County,Potter,41,0,19,0,22,124,17,85,22,4,2024
TEXAS,Metropolitan County,Randall,49,0,19,0,30,94,40,45,9,0,2024
TEXAS,Metropolitan County,Robertson,13,0,1,0,12,83,16,52,15,0,2024
TEXAS,Metropolitan County,Rockwall,27,2,4,0,21,79,19,54,6,0,2024
TEXAS,Metropolitan County,Rusk,60,1,16,2,41,286,69,184,33,0,2024
TEXAS,Metropolitan County,San Jacinto,23,0,2,1,20,211,17,184,10,0,2024
TEXAS,Metropolitan County,Smith,290,7,53,8,222,796,180,487,129,1,2024
TEXAS,Metropolitan County,Tarrant,149,2,45,7,95,687,154,395,138,1,2024
TEXAS,Metropolitan County,Taylor,27,0,15,2,10,93,17,71,5,0,2024
TEXAS,Metropolitan County,Tom Green,33,0,14,1,18,109,28,64,17,0,2024
TEXAS,Metropolitan County,Travis,834,5,109,68,652,3952,706,2417,829,7,2024
TEXAS,Metropolitan County,Upshur,38,0,11,2,25,164,64,73,27,0,2024
TEXAS,Metropolitan County,Victoria,84,1,16,2,65,183,69,91,23,2,2024
TEXAS,Metropolitan County,Waller,63,3,13,2,45,437,76,276,85,1,2024
TEXAS,Metropolitan County,Webb,53,0,4,2,47,167,35,101,31,3,2024
TEXAS,Metropolitan County,Wichita,22,0,3,1,18,49,13,36,0,0,2024
TEXAS,Metropolitan County,Williamson,210,3,48,5,154,1816,367,1274,175,0,2024
TEXAS,Metropolitan County,Wilson,45,0,11,3,31,384,72,255,57,2,2024
TEXAS,Metropolitan County,Wise,77,2,14,1,60,527,245,242,40,3,2024
TEXAS,Nonmetropolitan County,Andrews,3,0,0,0,3,66,0,63,3,0,2024
TEXAS,Nonmetropolitan County,Angelina,150,3,45,7,95,500,154,266,80,3,2024
TEXAS,Nonmetropolitan County,Bailey,6,0,0,0,6,16,7,7,2,0,2024
TEXAS,Nonmetropolitan County,Baylor,0,0,0,0,0,3,0,2,1,0,2024
TEXAS,Nonmetropolitan County,Bee,27,0,2,2,23,100,39,50,11,1,2024
TEXAS,Nonmetropolitan County,Blanco,21,0,0,1,20,47,12,31,4,0,2024
TEXAS,Nonmetropolitan County,Borden,0,0,0,0,0,15,2,11,2,0,2024
TEXAS,Nonmetropolitan County,Brewster,6,0,4,0,2,11,5,4,2,1,2024
TEXAS,Nonmetropolitan County,Briscoe,2,0,0,0,2,3,3,0,0,0,2024
TEXAS,Nonmetropolitan County,Brooks,10,0,0,0,10,11,2,6,3,0,2024
TEXAS,Nonmetropolitan County,Brown,48,0,11,0,37,190,85,91,14,2,2024
TEXAS,Nonmetropolitan County,Burnet,58,0,19,1,38,141,44,84,13,1,2024
TEXAS,Nonmetropolitan County,Calhoun,17,0,3,1,13,46,13,26,7,0,2024
TEXAS,Nonmetropolitan County,Camp,10,0,1,0,9,46,11,28,7,0,2024
TEXAS,Nonmetropolitan County,Castro,0,0,0,0,0,7,0,6,1,0,2024
TEXAS,Nonmetropolitan County,Cherokee,50,0,10,2,38,237,51,151,35,4,2024
TEXAS,Nonmetropolitan County,Childress,3,0,0,0,3,3,0,2,1,0,2024
TEXAS,Nonmetropolitan County,Coke,3,0,0,0,3,17,10,4,3,0,2024
TEXAS,Nonmetropolitan County,Collingsworth,2,0,1,0,1,1,0,1,0,0,2024
TEXAS,Nonmetropolitan County,Colorado,13,0,0,1,12,146,25,96,25,3,2024
TEXAS,Nonmetropolitan County,Comanche,15,0,6,0,9,68,7,56,5,0,2024
TEXAS,Nonmetropolitan County,Concho,1,0,0,0,1,11,3,6,2,0,2024
TEXAS,Nonmetropolitan County,Cooke,19,0,3,1,15,75,16,43,16,1,2024
TEXAS,Nonmetropolitan County,Crane,4,0,0,0,4,45,3,41,1,0,2024
TEXAS,Nonmetropolitan County,Crockett,6,1,2,0,3,24,10,9,5,3,2024
TEXAS,Nonmetropolitan County,Culberson,0,0,0,0,0,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Dallam,0,0,0,0,0,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Dawson,1,0,0,0,1,33,4,23,6,0,2024
TEXAS,Nonmetropolitan County,Deaf Smith,13,2,1,0,10,42,12,25,5,0,2024
TEXAS,Nonmetropolitan County,Delta,13,0,3,0,10,17,6,8,3,0,2024
TEXAS,Nonmetropolitan County,DeWitt,15,0,1,0,14,54,20,25,9,2,2024
TEXAS,Nonmetropolitan County,Dimmit,40,0,9,0,31,173,60,96,17,3,2024
TEXAS,Nonmetropolitan County,Donley,6,0,2,0,4,24,9,11,4,0,2024
TEXAS,Nonmetropolitan County,Duval,24,0,4,0,20,91,25,49,17,2,2024
TEXAS,Nonmetropolitan County,Eastland,20,1,1,0,18,57,16,34,7,1,2024
TEXAS,Nonmetropolitan County,Edwards,1,0,0,0,1,19,9,6,4,0,2024
TEXAS,Nonmetropolitan County,Erath,25,0,5,0,20,64,11,46,7,0,2024
TEXAS,Nonmetropolitan County,Fannin,54,0,6,2,46,117,18,64,35,0,2024
TEXAS,Nonmetropolitan County,Fayette,9,0,5,0,4,78,15,56,7,0,2024
TEXAS,Nonmetropolitan County,Fisher,2,0,0,0,2,15,7,8,0,0,2024
TEXAS,Nonmetropolitan County,Floyd,18,1,0,2,15,51,26,18,7,3,2024
TEXAS,Nonmetropolitan County,Foard,0,0,0,0,0,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Franklin,11,0,3,0,8,31,7,17,7,0,2024
TEXAS,Nonmetropolitan County,Freestone,31,1,3,1,26,51,11,31,9,0,2024
TEXAS,Nonmetropolitan County,Frio,4,1,0,0,3,62,16,26,20,1,2024
TEXAS,Nonmetropolitan County,Gaines,9,0,2,0,7,78,14,56,8,0,2024
TEXAS,Nonmetropolitan County,Gillespie,4,1,0,0,3,23,9,14,0,0,2024
TEXAS,Nonmetropolitan County,Glasscock,0,0,0,0,0,41,4,36,1,0,2024
TEXAS,Nonmetropolitan County,Gonzales,27,0,4,1,22,87,29,51,7,2,2024
TEXAS,Nonmetropolitan County,Gray,5,0,0,1,4,17,7,7,3,0,2024
TEXAS,Nonmetropolitan County,Grimes,55,0,13,1,41,151,38,85,28,1,2024
TEXAS,Nonmetropolitan County,Hall,0,0,0,0,0,2,0,1,1,0,2024
TEXAS,Nonmetropolitan County,Hamilton,4,0,0,0,4,18,5,8,5,0,2024
TEXAS,Nonmetropolitan County,Hansford,2,0,0,0,2,11,2,6,3,0,2024
TEXAS,Nonmetropolitan County,Hardeman,4,0,1,0,3,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Hartley,0,0,0,0,0,2,0,0,2,0,2024
TEXAS,Nonmetropolitan County,Haskell,1,0,1,0,0,8,1,5,2,1,2024
TEXAS,Nonmetropolitan County,Hemphill,8,0,3,1,4,12,3,9,0,0,2024
TEXAS,Nonmetropolitan County,Henderson,125,3,31,5,86,499,174,253,72,0,2024
TEXAS,Nonmetropolitan County,Hill,40,1,18,0,21,155,32,111,12,1,2024
TEXAS,Nonmetropolitan County,Hood,84,0,10,3,71,346,62,247,37,0,2024
TEXAS,Nonmetropolitan County,Hopkins,12,1,1,0,10,21,7,9,5,0,2024
TEXAS,Nonmetropolitan County,Houston,19,1,1,0,17,100,22,66,12,0,2024
TEXAS,Nonmetropolitan County,Howard,44,0,3,1,40,288,40,214,34,1,2024
TEXAS,Nonmetropolitan County,Hutchinson,15,0,5,0,10,27,5,20,2,0,2024
TEXAS,Nonmetropolitan County,Jack,8,1,1,0,6,21,5,11,5,0,2024
TEXAS,Nonmetropolitan County,Jackson,14,1,1,0,12,43,12,25,6,1,2024
TEXAS,Nonmetropolitan County,Jasper,19,1,5,1,12,133,42,71,20,3,2024
TEXAS,Nonmetropolitan County,Jim Hogg,3,0,0,0,3,27,16,8,3,0,2024
TEXAS,Nonmetropolitan County,Jim Wells,37,0,7,0,30,199,87,83,29,3,2024
TEXAS,Nonmetropolitan County,Karnes,9,0,1,0,8,68,23,40,5,2,2024
TEXAS,Nonmetropolitan County,Kenedy,0,0,0,0,0,3,0,0,3,0,2024
TEXAS,Nonmetropolitan County,Kerr,44,1,13,1,29,141,25,103,13,1,2024
TEXAS,Nonmetropolitan County,Kimble,1,0,0,0,1,6,2,1,3,0,2024
TEXAS,Nonmetropolitan County,King,0,0,0,0,0,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Kinney,1,0,0,0,1,6,0,1,5,0,2024
TEXAS,Nonmetropolitan County,Kleberg,9,0,1,0,8,14,6,6,2,0,2024
TEXAS,Nonmetropolitan County,Knox,1,0,0,0,1,2,2,0,0,0,2024
TEXAS,Nonmetropolitan County,Lamar,29,0,10,0,19,90,22,58,10,5,2024
TEXAS,Nonmetropolitan County,Lamb,7,1,2,0,4,38,10,25,3,1,2024
TEXAS,Nonmetropolitan County,La Salle,1,0,0,0,1,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Lavaca,15,0,6,1,8,55,10,37,8,5,2024
TEXAS,Nonmetropolitan County,Lee,16,0,2,1,13,90,16,56,18,0,2024
TEXAS,Nonmetropolitan County,Leon,14,0,1,0,13,117,47,55,15,1,2024
TEXAS,Nonmetropolitan County,Limestone,38,0,7,1,30,109,34,70,5,0,2024
TEXAS,Nonmetropolitan County,Lipscomb,1,0,1,0,0,7,3,2,2,0,2024
TEXAS,Nonmetropolitan County,Live Oak,15,1,5,0,9,39,15,24,0,0,2024
TEXAS,Nonmetropolitan County,Llano,38,2,9,1,26,103,22,73,8,1,2024
TEXAS,Nonmetropolitan County,Loving,0,0,0,0,0,34,3,29,2,0,2024
TEXAS,Nonmetropolitan County,Madison,13,0,5,0,8,34,11,12,11,0,2024
TEXAS,Nonmetropolitan County,Marion,13,0,0,1,12,76,31,37,8,0,2024
TEXAS,Nonmetropolitan County,Matagorda,92,1,8,2,81,205,45,130,30,0,2024
TEXAS,Nonmetropolitan County,McCulloch,1,0,0,0,1,12,5,4,3,0,2024
TEXAS,Nonmetropolitan County,McMullen,1,0,0,0,1,7,2,3,2,0,2024
TEXAS,Nonmetropolitan County,Menard,0,0,0,0,0,8,1,5,2,0,2024
TEXAS,Nonmetropolitan County,Milam,27,1,8,2,16,93,22,62,9,3,2024
TEXAS,Nonmetropolitan County,Mills,10,0,2,1,7,16,4,11,1,0,2024
TEXAS,Nonmetropolitan County,Mitchell,0,0,0,0,0,9,2,2,5,0,2024
TEXAS,Nonmetropolitan County,Montague,19,0,2,1,16,54,21,33,0,3,2024
TEXAS,Nonmetropolitan County,Moore,7,0,0,0,7,35,9,25,1,0,2024
TEXAS,Nonmetropolitan County,Morris,33,1,3,4,25,45,18,21,6,2,2024
TEXAS,Nonmetropolitan County,Motley,2,0,0,2,0,2,0,0,2,0,2024
TEXAS,Nonmetropolitan County,Nacogdoches,91,1,27,2,61,208,50,138,20,0,2024
TEXAS,Nonmetropolitan County,Navarro,39,1,9,1,28,171,61,92,18,1,2024
TEXAS,Nonmetropolitan County,Newton,13,1,3,0,9,47,13,25,9,0,2024
TEXAS,Nonmetropolitan County,Nolan,10,0,1,0,9,28,7,18,3,2,2024
TEXAS,Nonmetropolitan County,Ochiltree,11,1,3,1,6,18,6,10,2,0,2024
TEXAS,Nonmetropolitan County,Palo Pinto,24,1,8,0,15,113,27,66,20,1,2024
TEXAS,Nonmetropolitan County,Panola,16,0,0,0,16,88,14,66,8,1,2024
TEXAS,Nonmetropolitan County,Parmer,7,0,2,0,5,15,8,5,2,0,2024
TEXAS,Nonmetropolitan County,Pecos,18,0,5,0,13,52,8,32,12,0,2024
TEXAS,Nonmetropolitan County,Polk,48,3,14,1,30,390,112,227,51,1,2024
